"ARSEMA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 019","0 012","0 024","0 019","0 015","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ARWA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ARWEN","-","-","-","-","-","-","-","-","-","0 011","-","0 014","-","0 010","-","0 014","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ARYA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 014","0 017","0 025","0 015","0 015","0 013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ARYAM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASEEL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 012","0 016","0 018","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","0 011","0 010","-","0 012","-","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASIL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","0 011","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASIYA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","0 013","0 011","0 013","-","0 018","0 018","0 019","0 014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASIYAH","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASJA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASMA","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","0 013","0 017","0 015","0 016","0 010","-","0 012","-","0 010","0 012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASRA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","0 012","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASTA","-","-","-","-","-","0 015","0 013","0 012","0 015","0 013","0 012","0 023","0 017","0 013","0 024","0 019","0 030","0 023","0 023","0 023","0 021","0 036","0 041","0 058","0 050","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASTRID","0 101","0 094","0 126","0 109","0 123","0 149","0 163","0 169","0 242","0 262","0 306","0 395","0 441","0 418","0 459","0 439","0 454","0 491","0 543","0 571","0 564","0 625","0 605","0 596","0 603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASYA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","0 012","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ATHENA","-","-","-","-","-","-","-","-","-","0 010","-","0 010","-","-","0 010","0 010","0 012","0 012","0 029","0 026","0 016","0 034","0 023","0 029","0 025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AURELIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","0 011","0 024","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AURORA","0 010","-","-","0 018","0 017","0 016","0 025","0 024","0 027","0 025","0 026","0 028","0 035","0 029","0 047","0 046","0 058","0 065","0 074","0 081","0 096","0 086","0 105","0 102","0 103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AVA","-","-","-","0 011","-","0 010","0 013","-","0 019","0 026","0 026","0 025","0 035","0 030","0 038","0 054","0 053","0 049","0 055","0 088","0 080","0 078","0 084","0 096","0 093","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AVIN","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AWA","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","0 016","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYA","0 012","-","0 017","0 020","0 016","0 017","0 026","0 018","0 030","0 024","0 029","0 039","0 032","0 038","0 035","0 037","0 033","0 040","0 044","0 066","0 046","0 045","0 043","0 054","0 049","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYAH","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 010","0 015","0 012","0 010","0 017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYANA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","0 011","-","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYAT","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","0 010","-","0 015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYESHA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 011","-","0 010","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYLA","-","-","-","-","-","0 011","0 010","0 013","0 014","0 013","0 010","0 020","0 016","0 016","0 018","0 028","0 037","0 048","0 040","0 059","0 048","0 082","0 107","0 148","0 147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYLIN","-","-","-","-","-","0 010","0 011","-","0 011","0 017","0 014","0 026","0 018","0 019","0 023","0 034","0 061","0 063","0 064","0 060","0 059","0 081","0 082","0 070","0 061","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYSHA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AZRA","-","-","-","-","-","-","0 013","-","-","-","0 010","-","-","0 011","0 010","0 012","0 012","0 013","0 013","-","0 014","0 014","0 013","0 011","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BARIN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BASMA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BEA","-","-","0 013","-","-","0 013","-","0 016","0 010","0 015","0 010","0 014","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BEATA","0 016","0 021","0 037","0 023","0 023","0 024","0 024","0 018","0 017","0 015","0 026","0 014","0 020","0 021","0 012","0 013","-","0 012","-","0 011","-","-","-","-","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BEATRICE","0 081","0 084","0 064","0 052","0 061","0 048","0 033","0 036","0 039","0 037","0 048","0 037","0 033","0 035","0 025","0 036","0 026","0 027","0 030","0 021","0 018","0 020","0 022","0 034","0 019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BELINDA","-","0 012","0 018","0 012","-","0 015","0 014","0 014","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BELL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BELLA","-","-","0 010","0 015","0 021","0 032","0 037","0 051","0 061","0 063","0 065","0 059","0 086","0 092","0 093","0 096","0 092","0 093","0 092","0 089","0 097","0 132","0 100","0 098","0 101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BELLE","-","-","-","-","-","-","-","-","-","-","-","0 011","0 014","0 018","0 015","0 030","0 053","0 061","0 085","0 094","0 146","0 114","0 130","0 091","0 108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BENIN","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BERFIN","-","0 012","0 012","0 010","-","-","-","-","-","-","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BETIEL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BETTY","-","0 013","0 010","-","-","-","0 011","0 010","0 011","0 012","0 012","0 030","0 029","0 031","0 033","0 044","0 034","0 039","0 042","0 037","0 036","0 039","0 030","0 038","0 029","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BIANCA","0 032","0 037","0 042","0 056","0 061","0 062","0 064","0 076","0 090","0 085","0 085","0 091","0 098","0 108","0 109","0 092","0 117","0 134","0 138","0 178","0 222","0 183","0 124","0 137","0 106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BIBBI","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 011","0 011","-","-","0 010","0 011","-","0 016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BIBI","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","0 012","0 010","0 010","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BILLIE","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 019","0 017","0 034","0 028","0 037","0 036","0 029","0 045","0 052","0 076","0 056","0 064","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BIM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","0 011","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BLANCA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 011","0 016","0 024","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
