"AYDIN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 010","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"AYMAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 017","0 012","0 026","0 018","0 026","0 027","0 051","0 035","0 031","0 036","0 034","","","","","","","","","","","","","","","","","","","","","","",""
"AYOUB","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","0 010","-","-","-","0 014","0 012","","","","","","","","","","","","","","","","","","","","","","",""
"AYUB","-","-","-","-","-","0 010","0 011","-","0 010","-","0 016","0 016","0 012","0 019","0 015","0 020","0 025","0 019","0 020","0 026","0 023","0 026","0 021","0 021","0 012","","","","","","","","","","","","","","","","","","","","","","",""
"AYUUB","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"AZAD","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"AZIZ","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"BARAN","-","-","-","-","-","-","-","0 022","0 012","-","0 014","-","0 013","-","-","-","-","0 011","0 013","0 019","0 015","0 016","-","-","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"BASTIAN","-","-","-","0 014","0 011","0 017","0 014","0 017","0 020","0 031","0 023","0 032","0 043","0 045","0 046","0 057","0 058","0 056","0 049","0 042","0 033","0 032","0 032","0 034","0 027","","","","","","","","","","","","","","","","","","","","","","",""
"BEN","-","-","-","-","-","-","-","0 012","-","0 018","0 011","0 014","0 020","0 028","0 026","0 033","0 020","0 039","0 039","0 045","0 041","0 037","0 054","0 066","0 059","","","","","","","","","","","","","","","","","","","","","","",""
"BENJAMIN","0 201","0 214","0 228","0 258","0 340","0 316","0 309","0 310","0 338","0 370","0 387","0 418","0 450","0 432","0 405","0 397","0 452","0 468","0 434","0 369","0 389","0 382","0 347","0 380","0 348","","","","","","","","","","","","","","","","","","","","","","",""
"BENJI","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","0 012","-","","","","","","","","","","","","","","","","","","","","","","",""
"BENTLEY","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 011","0 010","-","0 013","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"BENYAMIN","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","-","0 013","-","-","0 014","0 012","0 013","0 014","0 019","0 010","-","","","","","","","","","","","","","","","","","","","","","","",""
"BEPPE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 016","-","0 015","0 016","0 010","-","0 017","-","0 013","0 014","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"BERAT","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 022","0 019","0 015","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"BERNARD","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 015","-","0 017","0 015","0 015","0 020","0 025","0 021","0 023","","","","","","","","","","","","","","","","","","","","","","",""
"BERTIL","-","-","-","-","-","-","-","-","-","-","0 011","-","0 014","0 024","0 017","0 028","0 036","0 035","0 032","0 048","0 032","0 041","0 049","0 037","0 036","","","","","","","","","","","","","","","","","","","","","","",""
"BILAL","0 014","0 013","-","0 011","0 019","0 010","0 012","0 023","0 012","0 017","0 018","0 019","0 020","0 018","0 029","0 037","0 026","0 042","0 029","0 034","0 032","0 027","0 039","0 021","0 039","","","","","","","","","","","","","","","","","","","","","","",""
"BILL","-","-","-","-","-","-","-","-","-","-","0 010","0 015","0 019","0 027","0 043","0 055","0 065","0 054","0 054","0 054","0 070","0 070","0 111","0 108","0 126","","","","","","","","","","","","","","","","","","","","","","",""
"BILLE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 011","-","0 015","-","","","","","","","","","","","","","","","","","","","","","","",""
"BILLY","0 019","0 018","0 021","0 019","0 011","-","0 019","0 014","0 014","-","0 014","0 028","0 025","0 039","0 051","0 046","0 049","0 054","0 044","0 049","0 048","0 048","0 042","0 042","0 034","","","","","","","","","","","","","","","","","","","","","","",""
"BIRGER","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 011","0 018","-","-","-","0 012","0 011","0 023","0 013","0 021","","","","","","","","","","","","","","","","","","","","","","",""
"BIRK","0 014","0 016","0 012","0 010","0 014","0 012","0 019","0 011","0 011","-","0 011","0 014","0 015","0 023","0 016","0 016","0 019","0 015","0 025","0 027","0 030","0 022","0 028","0 027","0 025","","","","","","","","","","","","","","","","","","","","","","",""
"BJÖRN","0 067","0 050","0 048","0 052","0 024","0 039","0 040","0 031","0 028","0 028","0 035","0 041","0 040","0 030","0 048","0 042","0 056","0 051","0 058","0 062","0 049","0 072","0 139","0 218","0 211","","","","","","","","","","","","","","","","","","","","","","",""
"BO","-","-","-","-","-","-","-","-","0 010","0 014","0 015","0 014","0 029","0 028","0 042","0 052","0 067","0 061","0 067","0 089","0 078","0 083","0 088","0 078","0 106","","","","","","","","","","","","","","","","","","","","","","",""
"BOB","-","-","-","-","-","-","-","-","-","-","-","-","0 018","0 013","-","0 015","0 016","0 024","0 029","0 028","0 024","0 027","0 026","0 034","0 035","","","","","","","","","","","","","","","","","","","","","","",""
"BOBBY","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"BOBO","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 016","-","-","-","0 015","0 011","-","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"BORIS","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 013","0 010","-","0 014","-","","","","","","","","","","","","","","","","","","","","","","",""
"BOSSE","-","-","-","-","-","-","-","-","-","-","-","-","-","0 023","0 025","0 025","0 037","0 033","0 039","0 032","0 057","0 060","0 052","0 043","0 049","","","","","","","","","","","","","","","","","","","","","","",""
"BRANDON","-","-","-","-","-","0 014","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"BRIAN","0 010","0 016","-","-","0 013","-","0 010","0 011","-","0 016","0 010","0 010","0 010","0 012","0 010","-","-","0 010","0 011","-","-","0 012","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"BROR","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","-","0 020","0 022","0 015","0 019","0 029","0 021","0 012","0 022","0 024","0 017","","","","","","","","","","","","","","","","","","","","","","",""
"BRUCE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"BRUNO","-","-","-","-","0 012","0 013","0 021","0 023","0 041","0 048","0 044","0 050","0 028","0 036","0 039","0 035","0 040","0 039","0 027","0 027","0 034","0 036","0 049","0 066","0 056","","","","","","","","","","","","","","","","","","","","","","",""
"BUSTER","-","-","-","-","-","-","-","-","0 016","0 018","0 014","0 014","0 010","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"CAESAR","-","-","-","-","-","-","0 014","0 012","0 019","0 017","0 023","0 024","0 018","0 010","0 014","0 011","0 013","-","0 014","-","0 011","-","0 011","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"CALLE","0 027","0 029","0 041","0 041","0 040","0 033","0 051","0 046","0 049","0 026","0 031","0 025","0 044","0 021","0 022","0 015","0 015","0 012","0 014","0 014","-","0 023","0 016","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"CARL","0 409","0 409","0 410","0 416","0 390","0 391","0 369","0 364","0 286","0 297","0 245","0 276","0 208","0 217","0 166","0 184","0 174","0 173","0 181","0 149","0 175","0 144","0 166","0 157","0 132","","","","","","","","","","","","","","","","","","","","","","",""
"CARL-JOHAN","-","-","-","-","-","-","0 019","0 010","-","-","0 011","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"CARLOS","-","-","-","-","0 011","-","0 015","-","0 010","-","-","-","0 013","-","-","-","-","-","-","0 014","0 011","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"CASPAR","-","-","0 012","-","0 010","0 012","-","-","0 011","-","0 012","-","0 010","0 011","0 013","-","-","-","-","-","-","-","-","0 011","-","","","","","","","","","","","","","","","","","","","","","","",""
"CASPER","0 143","0 158","0 179","0 251","0 269","0 273","0 284","0 273","0 273","0 264","0 242","0 238","0 252","0 270","0 232","0 224","0 229","0 216","0 202","0 172","0 179","0 194","0 163","0 145","0 124","","","","","","","","","","","","","","","","","","","","","","",""
"CASPIAN","-","-","-","-","-","-","0 016","0 021","0 023","0 025","0 025","0 069","0 069","0 076","0 090","0 086","0 064","0 084","0 082","0 069","0 058","0 074","0 066","0 060","0 067","","","","","","","","","","","","","","","","","","","","","","",""
"CAZPER","-","-","-","-","-","-","-","-","-","0 010","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"CEASAR","-","-","-","-","0 011","-","0 013","-","0 018","0 016","0 015","0 012","0 013","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"CESAR","0 010","-","-","-","-","-","0 011","-","0 017","0 022","0 018","0 015","0 017","0 019","0 016","0 022","-","-","-","-","-","-","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"CEVIN","0 015","-","0 012","-","-","0 014","-","-","-","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"CHARBEL","-","0 011","0 011","-","-","-","-","-","-","0 010","0 015","-","-","0 012","-","-","0 018","0 017","0 035","0 024","0 023","0 027","0 030","0 020","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"CHARLES","-","0 010","0 011","0 015","0 012","-","-","-","0 016","0 020","0 015","0 020","0 026","0 013","0 024","0 029","0 037","0 036","0 052","0 036","0 041","0 052","0 055","0 046","0 038","","","","","","","","","","","","","","","","","","","","","","",""
"CHARLIE","0 056","0 057","0 067","0 064","0 090","0 092","0 086","0 124","0 157","0 212","0 246","0 393","0 524","0 559","0 709","0 711","0 627","0 658","0 643","0 544","0 493","0 442","0 483","0 437","0 421","","","","","","","","","","","","","","","","","","","","","","",""
"CHRIS","-","-","-","-","-","0 010","0 011","-","-","-","0 010","-","-","0 013","-","-","0 011","-","-","0 012","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"CHRISTIAN","0 128","0 122","0 128","0 087","0 088","0 100","0 075","0 075","0 074","0 071","0 064","0 068","0 066","0 055","0 072","0 059","0 081","0 064","0 056","0 049","0 077","0 051","0 048","0 046","0 035","","","","","","","","","","","","","","","","","","","","","","",""
"CHRISTOFER","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"CHRISTOFFER","0 254","0 203","0 192","0 173","0 141","0 126","0 101","0 077","0 064","0 054","0 046","0 037","0 037","0 043","0 025","0 018","0 016","0 021","0 016","0 015","0 015","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"CHRISTOPHER","0 087","0 075","0 077","0 065","0 054","0 053","0 036","0 027","0 033","0 025","0 030","0 019","0 025","0 021","0 019","0 019","0 019","0 020","0 026","0 017","0 012","0 011","-","0 020","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"CHRISTOS","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"CLAES","0 016","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"COLIN","-","0 016","0 021","0 018","0 028","0 036","0 035","0 045","0 059","0 048","0 071","0 080","0 077","0 092","0 115","0 151","0 199","0 232","0 190","0 186","0 207","0 188","0 211","0 223","0 195","","","","","","","","","","","","","","","","","","","","","","",""
"COLLIN","-","-","-","-","-","-","-","-","-","-","-","0 014","0 010","0 029","0 025","0 042","0 048","0 072","0 060","0 058","0 058","0 057","0 094","0 100","0 074","","","","","","","","","","","","","","","","","","","","","","",""
"CONRAD","-","-","-","-","-","-","-","-","-","-","-","0 015","0 013","0 010","0 010","-","0 014","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"COOPER","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"CORNELIS","-","-","-","-","-","-","0 011","-","-","0 011","0 013","0 014","0 015","0 025","0 030","0 021","0 051","0 030","0 027","0 040","0 029","0 031","0 038","0 038","0 028","","","","","","","","","","","","","","","","","","","","","","",""
"CORNELIUS","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","0 011","0 010","-","-","-","0 013","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"DAG","-","0 016","-","0 011","-","-","0 013","-","-","-","0 013","0 012","-","0 017","0 011","0 023","0 014","0 015","0 021","0 028","0 022","0 027","0 014","0 031","0 023","","","","","","","","","","","","","","","","","","","","","","",""
"DAMIAN","-","-","-","-","-","-","-","-","-","-","-","0 010","0 015","0 013","0 011","0 016","0 014","0 012","0 017","0 010","0 013","0 015","0 012","0 015","-","","","","","","","","","","","","","","","","","","","","","","",""
"DAMIEN","-","-","-","-","-","-","-","-","-","0 011","0 013","0 013","0 016","0 022","0 017","0 014","0 011","-","0 013","0 012","0 017","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
